Country Code,Year,Battle_Related_Deaths,Corruption_Control,Drinking Water Service,Fertility_Rate,Infant_Mortality_Rate,Life Expectancy Female,Life Expectancy Male,Life Expectancy Total,Measles_Immunization,Official Aid Recieved,Political_Stability_Score,Rural_Population,Sanitation Service,Undernourishment
ITA,2004,,0.361397028,95.64389767,1.34,3.9,83.7,78.0,80.7804878,86.0,,0.269257694,32.38,78.93066501,2.5
ITA,2005,,0.403579652,95.86302797,1.33,3.8,83.6,78.1,80.78292683,87.0,,0.489115536,32.262,78.93583176,2.5
ITA,2006,,0.477287948,96.08225858,1.37,3.7,84.1,78.6,81.28292683,88.0,,0.530733764,32.144,78.94099677,2.5
ITA,2007,,0.331189245,96.13227013,1.39,3.6,84.2,78.8,81.43414634,90.0,,0.446970046,32.026,78.94616567,2.5
ITA,2008,,0.262665063,95.90065016,1.44,3.5,84.2,78.9,81.48536585,90.0,,0.547544241,31.908,78.95133091,2.5
ITA,2009,,0.194480166,95.66889803,1.44,3.4,84.3,79.1,81.63658537,90.0,,0.346905887,31.791,78.95648853,2.5
ITA,2010,,0.283443719,95.43701374,1.44,3.4,84.7,79.5,82.03658537,91.0,,0.473923683,31.673,78.96165465,2.5
ITA,2011,,0.299565822,95.20499727,1.42,3.3,84.8,79.7,82.18780488,90.0,,0.501207411,31.556,78.96681241,2.5
ITA,2012,,0.172010645,94.97284863,1.42,3.2,84.8,79.8,82.23902439,90.0,,0.508217514,31.316,78.97360851,2.5
ITA,2013,,0.070905864,94.74056783,1.39,3.1,85.2,80.3,82.6902439,90.0,,0.495499194,31.021,78.98113449,2.5
ITA,2014,,0.005657753,94.50815486,1.38,3.1,85.6,80.7,83.0902439,87.0,,0.458165407,30.728,78.98864247,2.5
ITA,2015,,0.026577624,94.25135524,1.36,3.0,84.9,80.3,82.54390244,85.0,,0.3632572,30.435,78.99614452,2.5
ITA,2016,,0.081554696,93.99455563,1.36,2.9,85.6,81.0,83.24390244,87.0,,0.355933428,30.145,79.00361045,2.5
ITA,2017,,0.175231233,93.73775601,1.34,2.8,85.2,80.8,82.94634146,92.0,,0.292910486,29.856,79.01106046,2.5
ITA,2018,,0.215687439,93.4809564,1.31,2.7,85.6,81.2,83.34634146,93.0,,0.326271683,29.562,79.01498718,2.5
ITA,2019,,0.233934671,93.22415679,1.27,2.6,85.7,81.4,83.49756098,94.0,,0.381114274,29.264,79.01896124,2.5
ITA,2020,,0.50953573,92.96735717,1.24,2.5,84.5,80.0,82.19512195,92.0,,0.399345398,28.961,79.02300008,2.5
ITA,2021,,0.517084956,92.71055756,1.25,2.5,84.9,80.5,82.64634146,94.0,,0.550520957,28.654,79.02709572,2.5
ITA,2022,,0.527714252,92.71055756,1.24,2.4,84.8,80.7,82.7,94.0,,0.466298223,28.343,79.03124663,2.5
JAM,2000,,,,,,73.104,69.474,71.281,,14131871.22,,,,
JAM,2001,,,,,,73.217,69.384,71.287,,58900001.53,,,,
JAM,2002,,-0.511592388,,2.271,18.2,73.46,69.529,71.478,86.0,28530000.69,-0.208229527,47.749,,6.8
JAM,2003,,-0.435169965,,2.244,18.0,73.713,69.507,71.585,78.0,10545511.25,-0.384524792,47.563,,7.0
JAM,2004,,-0.393378407,,2.198,17.9,73.793,69.357,71.542,86.0,86750511.17,-0.345668554,47.375,,7.2
JAM,2005,,-0.342859566,,2.148,17.8,73.956,69.125,71.493,84.0,43750511.17,-0.298737347,47.189,,7.5
JAM,2006,,-0.291285038,,2.089,17.9,73.952,68.941,71.395,87.0,40700000.76,-0.320163667,47.002,,7.7
JAM,2007,,-0.338424057,,2.023,17.9,74.065,68.859,71.405,76.0,31659999.85,-0.256037086,46.816,,8.4
JAM,2008,,-0.336699635,,1.953,17.9,74.158,68.954,71.502,88.0,89812873.84,-0.307299733,46.629,,9.0
JAM,2009,,-0.321954697,,1.879,17.9,74.311,69.214,71.717,88.0,152283493.0,-0.363817692,46.443,,9.0
JAM,2010,,-0.265738726,,1.799,17.9,74.44,69.58,71.979,89.0,142350006.1,-0.429541469,46.257,,8.5
JAM,2011,,-0.18736437,,1.717,17.9,74.579,69.951,72.245,88.0,41032165.53,-0.062983334,46.07,,8.0
JAM,2012,,-0.285973221,,1.648,17.8,74.602,70.227,72.405,93.0,28057689.67,0.120508112,45.868,,7.7
JAM,2013,,-0.304508418,,1.591,17.8,74.536,70.34,72.435,94.0,71592742.92,0.182374373,45.65,,7.8
JAM,2014,,-0.325879484,,1.544,17.7,74.441,70.276,72.357,92.0,95994010.93,0.024492532,45.416,,7.5
JAM,2015,,-0.284242004,,1.508,17.6,74.332,70.1,72.214,91.0,59072452.55,0.085965723,45.167,,7.9
JAM,2016,,-0.208746403,,1.464,17.6,74.233,69.878,72.052,95.0,26846397.4,0.29546842,44.902,,7.6
JAM,2017,,-0.224284202,,1.428,17.6,74.14,69.63,71.879,95.0,61547187.81,0.298303366,44.622,,7.2
JAM,2018,,-0.230745345,,1.4,17.7,74.038,69.204,71.606,89.0,100306388.9,0.423993796,44.326,,6.2
JAM,2019,,-0.113761455,,1.39,17.8,74.008,69.085,71.532,94.0,125933029.2,0.388309866,44.015,,6.7
JAM,2020,,-0.045829266,,1.383,18.0,74.014,68.925,71.452,93.0,67849090.58,0.258682191,43.689,,7.0
JAM,2021,,-0.053083986,,1.378,18.1,71.477,66.744,69.085,88.0,59953330.99,0.217994332,43.348,,7.6
JAM,2022,,-0.023321858,,1.372,18.3,73.979,68.997,71.481,91.0,96620437.62,0.364242792,42.992,,7.3
JOR,2000,,,53.49446697,,,74.09,70.064,71.926,,554178955.1,,,75.99202982,
JOR,2001,,,53.49705433,,,74.292,70.284,72.141,,450309814.5,,,75.97030347,
JOR,2002,,-0.062323041,53.4996419,3.805,21.6,74.506,70.501,72.359,95.0,562715515.1,-0.456774443,21.704,75.98596564,7.0
JOR,2003,,0.333168775,53.50226854,3.816,20.9,74.749,70.712,72.585,96.0,1321215454.0,-0.073701382,21.692,75.98938632,5.9
JOR,2004,,0.290117711,53.50484954,3.729,20.3,74.942,70.92,72.788,99.0,604625488.3,-0.234758884,21.679,76.00247109,5.3
JOR,2005,,0.280934185,53.45551216,3.653,19.7,75.169,71.082,72.977,95.0,709849975.6,-0.132929385,20.515,76.52462414,5.2
JOR,2006,,0.279343516,55.55523361,3.711,19.1,75.431,71.321,73.225,99.0,573570007.3,-0.762317538,19.03,77.17946868,5.5
JOR,2007,,0.28726384,57.66395431,3.797,18.5,75.622,71.499,73.407,95.0,631505981.4,-0.300741792,17.629,77.79234692,5.9
JOR,2008,,0.380167007,59.78104766,3.876,18.0,75.764,71.668,73.563,95.0,734092285.2,-0.370714009,16.308,78.36580832,6.4
JOR,2009,,0.164729521,61.90627205,3.841,17.5,75.938,71.792,73.707,95.0,740419006.3,-0.356457055,15.072,78.92006868,6.3
JOR,2010,,0.038314659,64.03882927,3.78,17.0,76.02,71.891,73.797,98.0,881469970.7,-0.31249252,13.912,79.43616156,6.2
JOR,2011,,0.099442124,66.17831152,3.69,16.6,76.183,72.001,73.929,98.0,974096130.4,-0.513562262,12.828,79.91463647,6.1
JOR,2012,,0.07058657,68.32413213,3.568,16.2,76.359,72.149,74.087,98.0,1157494995.0,-0.523977637,11.815,80.35841441,6.3
JOR,2013,,0.065707564,70.47597724,3.449,15.8,76.569,72.333,74.282,97.0,1400333740.0,-0.606315255,10.875,80.76824487,6.3
JOR,2014,,0.135080352,72.6332167,3.302,15.4,76.873,72.662,74.606,98.0,2697162842.0,-0.540025532,10.0,81.1477922,6.5
JOR,2015,1.0,0.244334057,74.81073446,3.141,15.0,77.295,73.125,75.06,94.0,2141048096.0,-0.60686487,9.744,81.3413425,7.0
JOR,2016,34.0,0.250693977,76.98949067,3.072,14.7,77.814,73.586,75.55,96.0,2727970703.0,-0.496246248,9.494,81.5300419,7.8
JOR,2017,,0.227175593,79.1695333,2.994,14.3,78.378,74.068,76.071,93.0,2979661621.0,-0.434586674,9.253,81.71320257,9.1
JOR,2018,,0.12416549,81.35081297,2.923,14.0,78.834,74.456,76.491,92.0,2526103516.0,-0.37985456,9.021,81.89099228,10.7
JOR,2019,,0.080459386,83.53325411,2.855,13.6,79.231,74.806,76.865,87.0,2691228271.0,-0.276885152,8.797,82.06383228,13.1
JOR,2020,,0.039052609,85.71683911,2.791,13.3,78.252,73.371,75.583,76.0,3116034668.0,-0.268401831,8.582,82.23162524,15.8
JOR,2021,,0.026578831,85.71292166,2.735,12.9,76.645,72.167,74.204,81.0,3435530762.0,-0.312566459,8.374,82.28427469,17.3
JOR,2022,,0.073028997,85.70913102,2.679,12.6,79.433,75.029,77.088,86.0,1987528320.0,-0.234430954,8.173,82.33514829,17.9
JPN,2000,,,97.85424256,,,84.6,77.72,81.07609756,,,,,96.40438015,
JPN,2001,,,97.85424256,,,84.93,78.07,81.41634146,,,,,96.55231088,
JPN,2002,,0.936939836,97.85424256,1.32,3.0,85.23,78.32,81.69073171,98.0,,1.17602253,18.353,96.69402563,2.5
JPN,2003,,1.169873714,97.85424256,1.29,2.9,85.33,78.36,81.76,98.0,,1.027120113,16.804,96.83195832,2.5
JPN,2004,,1.200011015,97.85424256,1.29,2.8,85.59,78.64,82.0302439,98.0,,1.028315306,15.36,96.96610918,2.5
JPN,2005,,1.210124135,97.90149264,1.26,2.7,85.52,78.56,81.95512195,98.0,,1.035769463,14.022,97.09647845,2.5
JPN,2006,,1.320848703,97.94875049,1.32,2.7,85.81,79.0,82.32195122,97.0,,1.138334513,12.882,97.22306637,2.5
JPN,2007,,1.230227828,97.99601611,1.34,2.6,85.99,79.19,82.50707317,96.0,,1.010374546,11.854,97.39781231,2.5
JPN,2008,,1.32388854,98.04328949,1.37,2.5,86.05,79.29,82.58756098,95.0,,0.894625247,10.897,97.56734709,2.5
JPN,2009,,1.369224548,98.09057064,1.37,2.4,86.44,79.59,82.93146341,94.0,,0.9762519,10.011,97.73165676,3.0
JPN,2010,,1.553623199,98.13785955,1.39,2.4,86.3,79.55,82.84268293,94.0,,0.879353166,9.188,97.89072739,3.2
JPN,2011,,1.55437541,98.18515623,1.39,2.3,85.9,79.44,82.59121951,94.0,,0.995091975,8.931,98.04454503,2.9
JPN,2012,,1.618948698,98.23246068,1.41,2.2,86.41,79.94,83.09609756,96.0,,0.948442876,8.852,98.19309575,2.6
JPN,2013,,1.648249269,98.2797729,1.43,2.2,86.61,80.21,83.33195122,95.0,,1.019141912,8.774,98.33636559,2.5
JPN,2014,,1.690213561,98.32709288,1.42,2.1,86.83,80.5,83.58780488,98.0,,0.968597353,8.696,98.47434064,2.5
JPN,2015,,1.52976644,98.37442062,1.45,2.0,86.99,80.75,83.79390244,96.0,,1.054220557,8.619,98.60700694,2.7
JPN,2016,,1.482243896,98.42175614,1.44,2.0,87.14,80.98,83.98487805,96.0,,0.968189001,8.543,98.73435056,2.7
JPN,2017,,1.48122704,98.46909942,1.43,1.9,87.26,81.09,84.0997561,97.0,,1.100128055,8.465,98.85635757,2.7
JPN,2018,,1.388587594,98.51645046,1.42,1.9,87.32,81.25,84.21097561,97.0,,1.037562728,8.384,98.92199212,2.6
JPN,2019,,1.430998325,98.56380928,1.36,1.8,87.45,81.41,84.35634146,96.0,,1.019812346,8.302,98.97932133,2.8
JPN,2020,,1.463714361,98.61117586,1.33,1.8,87.71,81.56,84.56,98.0,,1.02614522,8.218,99.03489024,2.9
JPN,2021,,1.535760522,98.6585502,1.3,1.8,87.57,81.47,84.44560976,95.0,,1.015501738,8.133,99.08870348,3.2
JPN,2022,,1.539929628,98.6585502,1.26,1.8,87.09,81.05,83.99634146,98.0,,1.032637239,8.045,99.14075648,3.4
KAZ,2000,,,63.10208487,,,69.665,58.144,63.793,,184839996.3,,,,
KAZ,2001,,,63.36984127,,,69.963,58.464,64.108,,149595687.9,,,,
KAZ,2002,,-1.113584757,64.92973125,1.956,31.7,70.284,58.793,64.441,95.0,189293685.9,0.358549178,43.756,,6.6
KAZ,2003,,-1.026523709,66.50293418,2.075,29.7,70.614,59.084,64.753,99.0,289562347.4,0.356259912,43.683,,7.1
KAZ,2004,,-1.105953693,68.08937801,2.201,27.9,70.943,59.337,65.04,99.0,272409332.3,0.070387974,43.61,,7.4
KAZ,2005,,-1.014963388,69.68897748,2.274,26.0,71.311,59.616,65.356,99.0,225201355.0,0.190631837,43.537,,7.3
KAZ,2006,,-0.995142639,71.30165639,2.38,24.2,71.705,59.959,65.722,99.0,178725906.4,0.207937807,43.464,,6.3
KAZ,2007,,-0.99224472,72.92733783,2.49,22.3,72.146,60.421,66.18,99.0,261248138.4,0.647996783,43.391,,5.1
KAZ,2008,,-0.980641484,74.56594745,2.616,20.4,72.642,61.052,66.759,99.0,337681152.3,0.626638472,43.318,,4.3
KAZ,2009,,-0.931518555,76.21740885,2.58,18.5,73.195,61.861,67.46,99.0,294880371.1,0.776816249,43.245,,3.8
KAZ,2010,,-1.001060009,77.88132575,2.61,16.7,73.776,62.785,68.257,99.0,198320007.3,0.522971809,43.173,,3.2
KAZ,2011,,-0.996684909,79.55826917,2.605,14.9,74.382,63.778,69.108,99.0,201033447.3,-0.338570565,43.1,,2.7
KAZ,2012,,-0.921265781,81.24783134,2.64,13.3,74.971,64.762,69.939,96.0,131856720.0,-0.408455014,43.027,,2.5
KAZ,2013,,-0.931235909,82.90749798,2.67,11.7,75.526,65.688,70.719,99.0,90755836.49,-0.402473897,42.954,,2.5
KAZ,2014,,-0.825699031,84.48870872,2.76,10.5,76.031,66.513,71.415,99.0,92795074.46,0.036018156,42.882,,2.5
KAZ,2015,,-0.871615648,86.08145414,2.755,9.5,76.482,67.234,72.024,99.0,81700286.87,-0.038353074,42.809,,2.5
KAZ,2016,,-0.832159817,87.68541872,2.795,8.8,76.876,67.854,72.549,99.0,62782726.29,0.001462973,42.736,,2.5
KAZ,2017,,-0.839968383,89.30042104,2.745,8.4,77.215,68.383,72.996,99.0,59487106.32,0.02434968,42.664,,2.5
KAZ,2018,,-0.492212445,89.30981823,2.845,8.2,77.503,68.828,73.369,99.0,79985260.01,-0.052402258,42.572,,2.5
KAZ,2019,,-0.286037147,89.32126354,2.89,8.1,77.743,69.198,73.658,99.0,54619979.86,-0.16803734,42.46,,2.5
KAZ,2020,,-0.378142864,89.33464371,3.13,8.0,75.468,66.811,71.195,93.0,75096458.44,-0.257566839,42.329,,2.5
KAZ,2021,,-0.259969383,89.34996923,3.32,7.9,74.07,66.147,70.131,97.0,58528591.16,-0.232230723,42.179,,2.5
KAZ,2022,,-0.185685605,,3.05,7.7,77.752,68.986,73.503,99.0,74683914.18,-0.468353838,42.01,,2.5
KEN,2000,,,,,,56.76,55.332,56.084,,513924865.7,,,24.46713474,
KEN,2001,,,,,,57.261,55.665,56.501,,472409881.6,,,24.76418419,
KEN,2002,,-1.003750563,,5.027,58.3,57.605,55.841,56.759,78.0,388216400.1,-1.18801403,79.409,25.1033108,33.4
KEN,2003,,-0.964616835,,4.937,55.5,58.18,56.481,57.369,72.0,522895080.6,-1.263868928,79.052,25.44395881,34.7
KEN,2004,,-0.897880256,,4.861,52.5,58.853,56.967,57.947,73.0,655934265.1,-1.087354779,78.69,25.7861728,31.8
KEN,2005,,-1.012536764,,4.801,49.4,59.517,57.433,58.51,69.0,756570678.7,-1.250505924,78.325,26.13010157,28.2
KEN,2006,,-0.935450912,,4.754,46.9,60.229,57.83,59.059,77.0,941650329.6,-1.126983285,77.955,26.47569279,26.0
KEN,2007,1.0,-0.97859472,,4.718,44.9,60.81,57.97,59.407,80.0,1329359863.0,-1.305442214,77.58,26.8229975,26.9
KEN,2008,,-1.068366289,,4.66,42.4,61.455,58.428,59.955,90.0,1363400635.0,-1.393615365,77.2,27.13599783,26.9
KEN,2009,,-1.07073009,,4.567,41.9,62.052,58.894,60.483,88.0,1782476929.0,-1.425580621,76.817,27.446504,24.4
KEN,2010,,-0.911055028,,4.446,41.4,62.575,59.246,60.915,86.0,1489670044.0,-1.165523529,76.429,27.75734139,21.7
KEN,2011,2.0,-0.963742495,,4.284,41.1,63.057,59.513,61.283,87.0,2478818359.0,-1.244790792,76.031,28.06828353,19.8
KEN,2012,29.0,-1.098877668,,4.116,41.3,63.37,59.718,61.537,93.0,2653659180.0,-1.323441267,75.624,28.37938819,18.9
KEN,2013,29.0,-1.036190391,,3.955,40.9,63.615,59.867,61.729,94.0,3306840820.0,-1.166930914,75.206,28.69056739,18.7
KEN,2014,42.0,-0.939376116,,3.843,40.1,63.969,60.052,61.99,95.0,2661029541.0,-1.282247186,74.779,29.00192971,18.8
KEN,2015,48.0,-1.031232715,,3.766,39.1,64.344,60.27,62.279,96.0,2463558594.0,-1.241347909,74.342,29.3134348,20.5
KEN,2016,49.0,-0.914170921,,3.689,38.7,64.669,60.455,62.526,93.0,2188385498.0,-1.354456544,73.895,29.62509837,21.8
KEN,2017,85.0,-0.974906325,,3.609,38.5,64.933,60.599,62.725,84.0,2480221924.0,-1.12843883,73.438,29.93693056,23.2
KEN,2018,69.0,-0.863009214,,3.536,37.8,65.003,60.728,62.825,92.0,2491010254.0,-1.179712296,72.97,30.24889853,22.6
KEN,2019,61.0,-0.806061268,,3.433,37.2,65.1,60.859,62.939,92.0,3173125732.0,-1.105763435,72.493,30.56111304,23.4
KEN,2020,94.0,-0.875347614,,3.364,36.9,64.24,59.145,61.596,89.0,3990595703.0,-1.007240057,72.005,30.87348987,26.0
KEN,2021,75.0,-0.734718978,,3.312,36.4,63.636,58.968,61.225,90.0,3178648438.0,-1.032437444,71.507,31.18609935,31.1
KEN,2022,72.0,-0.759503603,,3.262,35.8,65.869,61.324,63.549,89.0,2639365234.0,-0.947280884,70.998,31.49890373,34.5
KGZ,2000,,,45.65978138,,,72.4,64.9,68.55853659,,193350006.1,,,85.11296403,
KGZ,2001,,,45.65870199,,,72.6,65.0,68.70731707,,129420669.6,,,85.22754975,
KGZ,2002,,-1.06477046,45.94213325,2.4,39.5,72.1,64.4,68.15609756,98.0,158520660.4,-0.614730597,64.705,85.63029948,12.5
KGZ,2003,,-1.03281939,46.22502825,2.5,37.5,72.2,64.5,68.25609756,99.0,174298004.2,-1.099491715,64.707,86.03010119,10.2
KGZ,2004,,-1.097712159,46.50846173,2.6,35.7,72.2,64.3,68.15365854,99.0,206713333.1,-1.183466911,64.708,86.426723,8.2
KGZ,2005,,-1.267269254,48.28264842,2.5,34.1,71.9,64.2,67.95609756,99.0,237866668.7,-1.17442596,64.71,86.91096475,8.1
KGZ,2006,,-1.325560451,50.08611951,2.7,32.6,72.1,63.5,67.69512195,97.0,270559326.2,-1.385570765,64.711,87.38566783,8.6
KGZ,2007,,-1.329097867,51.91783134,2.7,31.0,72.3,63.7,67.89512195,99.0,254523666.4,-0.990260482,64.713,87.85230755,9.2
KGZ,2008,,-1.232239485,53.77831754,2.8,29.3,72.6,64.5,68.45121951,99.0,316281066.9,-0.567302406,64.715,88.31665041,8.5
KGZ,2009,,-1.312827229,55.66805675,2.9,27.4,73.2,65.2,69.10243902,99.0,279415893.6,-0.622969389,64.716,88.77857017,8.2
KGZ,2010,,-1.175097346,57.59721644,3.1,25.7,73.5,65.3,69.3,99.0,327190002.4,-1.039652348,64.694,89.23541134,7.4
KGZ,2011,,-1.231965423,59.56532993,3.1,24.0,73.7,65.7,69.60243902,97.0,437863311.8,-1.098030686,64.648,89.68702712,6.9
KGZ,2012,,-1.150862575,61.57182224,3.2,22.7,74.1,66.1,70.00243902,98.0,470490936.3,-0.911251366,64.577,90.13326164,6.2
KGZ,2013,,-1.162298203,63.35695007,3.1,21.5,74.3,66.3,70.20243902,99.0,539450927.7,-0.911773801,64.483,90.57432531,6.0
KGZ,2014,,-1.130077958,65.13080748,3.2,20.4,74.5,66.5,70.40243902,96.0,626572509.8,-0.804615676,64.365,91.01007165,5.8
KGZ,2015,,-1.179519296,66.93499942,3.2,19.4,74.8,66.7,70.65121951,99.0,774706237.8,-0.882429659,64.223,91.44047245,5.9
KGZ,2016,,-1.105051279,68.75853887,3.1,18.4,75.1,67.0,70.95121951,97.0,519485229.5,-0.65201968,64.056,91.81082924,5.7
KGZ,2017,,-1.077679157,70.52172884,3.0,17.5,75.4,67.2,71.2,95.0,464969421.4,-0.362505913,63.865,91.99251622,5.3
KGZ,2018,,-0.961097419,72.30861609,3.3,16.7,75.6,67.4,71.4,96.0,438932434.1,-0.529712081,63.649,92.16984421,4.7
KGZ,2019,,-0.960630596,74.11661399,3.3,16.1,75.8,67.6,71.6,96.0,444498474.1,-0.265568078,63.409,92.34318678,4.6
KGZ,2020,,-1.124958396,76.33853729,3.1,15.6,76.0,67.8,71.8,92.0,475085754.4,-0.455792576,63.144,92.5146481,5.1
KGZ,2021,40.0,-1.150495648,76.4097769,2.89,15.3,76.1,67.9,71.9,93.0,453706512.5,-0.466467232,62.854,92.57593154,5.5
KGZ,2022,63.0,-1.230402827,76.4871521,2.8,15.1,76.3,68.0,72.04878049,94.0,735214660.6,-0.471610427,62.539,92.63609875,6.1
KHM,2000,,,16.96313439,,,61.465,57.296,59.491,,345556671.1,,,,
KHM,2001,,,17.44534964,,,62.478,58.214,60.457,,367000000.0,,,5.778906262,
KHM,2002,,-0.990784228,17.92783506,3.57,71.8,63.558,59.007,61.395,52.0,407285430.9,-0.722165346,81.18,8.264533638,21.7
KHM,2003,,-0.989836037,18.41059194,3.429,65.0,64.549,59.919,62.345,65.0,443156189.0,-0.652008533,81.063,10.72613974,20.0
KHM,2004,,-1.058346272,18.89397713,3.307,59.3,65.334,60.961,63.256,80.0,407021209.7,-0.407748282,80.945,11.98001832,19.3
KHM,2005,,-1.223739982,19.37799407,3.238,54.5,66.101,61.911,64.113,79.0,452895416.3,-0.393915474,80.826,13.18345839,18.0
KHM,2006,,-1.260385513,19.86228634,3.175,50.5,66.869,62.692,64.886,78.0,476352661.1,-0.345979184,80.707,14.39661156,16.5
KHM,2007,,-1.151689529,20.34721673,3.13,47.1,67.497,63.395,65.549,79.0,636170105.0,-0.363606304,80.587,15.61966493,15.0
KHM,2008,,-1.241710544,20.84620506,3.048,43.8,68.114,63.974,66.147,89.0,612555847.2,-0.298690915,80.429,16.86050559,13.5
KHM,2009,,-1.181240082,21.41869061,2.971,40.6,68.774,64.516,66.747,92.0,637930053.7,-0.560373843,80.07,18.15228019,12.3
KHM,2010,,-1.249007821,21.99383152,2.859,37.7,69.364,65.056,67.311,90.0,644969970.7,-0.50098443,79.706,19.45144022,10.7
KHM,2011,10.0,-1.255649567,22.571645,2.782,35.1,69.972,65.568,67.869,88.0,691953857.4,-0.304419667,79.337,20.75777896,9.7
KHM,2012,,-1.080681562,23.15214873,2.751,32.8,70.554,65.993,68.371,84.0,807691467.3,-0.103577204,78.963,22.07108644,8.9
KHM,2013,,-1.064033985,23.73499127,2.742,30.8,71.014,66.302,68.755,79.0,808205749.5,-0.136436149,78.585,23.39096909,8.7
KHM,2014,,-1.147173643,24.3209254,2.734,29.1,71.404,66.641,69.117,83.0,802680908.2,0.023174802,78.201,24.71757963,8.1
KHM,2015,,-1.153561711,24.90960296,2.729,27.7,71.717,66.893,69.398,85.0,679035156.3,0.063348144,77.812,26.05051318,7.5
KHM,2016,,-1.301627874,25.50104015,2.725,26.5,71.981,67.109,69.635,85.0,728448791.5,0.20619081,77.418,27.40050911,7.0
KHM,2017,,-1.316545367,26.0948804,2.719,25.4,72.198,67.311,69.842,85.0,856264343.3,0.093509652,77.02,28.9501806,6.2
KHM,2018,,-1.357102275,26.69338329,2.724,24.4,72.389,67.427,69.993,86.0,783395629.9,0.110921673,76.612,30.50742057,5.1
KHM,2019,,-1.323499918,27.29620993,2.725,23.5,72.561,67.526,70.127,87.0,967530273.4,-0.075488649,76.195,32.07171108,4.6
KHM,2020,,-1.272041559,27.90376664,2.699,22.6,72.657,67.296,70.059,83.0,1374943726.0,-0.209065959,75.768,33.64280891,4.9
KHM,2021,,-1.197975516,28.46830325,2.664,21.9,71.834,66.637,69.301,83.0,1368320313.0,-0.131522253,75.332,35.22019658,5.0
KHM,2022,,-1.2416116,29.13127957,2.616,21.1,73.072,67.839,70.528,83.0,1548953003.0,-0.098023042,74.886,36.73289008,4.6
KIR,2000,,,10.16914291,,,66.323,62.895,64.674,,16930530.55,,,16.99176725,
KIR,2001,,,10.33283814,,,66.556,63.145,64.918,,11074267.39,,,17.72618798,
KIR,2002,,,10.43968236,3.814,46.5,66.751,63.355,65.123,88.0,20124267.58,,56.508,18.41394044,5.6
KIR,2003,,,10.54668585,3.702,45.6,66.908,63.526,65.287,72.0,16229000.09,1.169785261,56.488,19.10157168,6.0
KIR,2004,,0.510554671,10.65373309,3.734,44.9,67.03,63.661,65.416,56.0,14555666.92,1.156943679,56.468,19.7889934,6.0
KIR,2005,,0.258307546,10.76070402,3.76,44.4,67.126,63.767,65.517,85.0,26637332.92,1.384927273,56.449,20.23046601,6.2
KIR,2006,,0.092326902,10.92348933,3.815,44.0,67.205,63.854,65.601,61.0,25522432.33,1.349654078,55.97,20.70353958,6.5
KIR,2007,,0.15075995,11.13099342,3.865,43.5,67.274,63.929,65.677,93.0,27506666.18,1.342015743,55.134,21.19865444,7.1
KIR,2008,,0.041243393,11.34081458,3.899,43.0,67.338,63.999,65.746,72.0,26979999.54,1.338472128,54.294,21.52046539,7.3
KIR,2009,,-0.13527441,11.55259171,3.905,42.5,67.396,64.061,65.808,82.0,25146667.48,1.40261066,53.453,21.82926807,6.4
KIR,2010,,-0.065665916,11.76645469,3.898,42.1,67.442,64.112,65.859,89.0,22180000.31,1.422731638,52.61,22.12495765,5.1
KIR,2011,,0.115431219,11.98240967,3.878,41.8,67.473,64.143,65.896,90.0,64544982.91,1.302488327,51.765,22.40736094,3.9
KIR,2012,,0.023241181,12.20046271,3.768,41.7,67.484,64.149,65.908,91.0,65665908.81,1.290351152,50.918,22.67630256,3.6
KIR,2013,,-0.025792362,12.42010468,3.643,41.7,67.476,64.13,65.898,91.0,64987899.78,1.28392601,50.073,22.93145578,3.3
KIR,2014,,0.289764941,12.64172067,3.521,41.9,67.454,64.088,65.869,88.0,80661155.7,0.801865816,49.227,23.1728067,3.1
KIR,2015,,0.246812597,12.86518056,3.438,42.2,67.426,64.035,65.831,84.0,64954345.7,0.821486235,48.381,23.40016462,2.9
KIR,2016,,0.290251106,13.08850358,3.375,42.6,67.406,63.987,65.799,80.0,60843200.68,0.846926332,47.55,23.61303786,2.9
KIR,2017,,0.41422987,13.31110747,3.339,42.8,67.407,63.961,65.787,81.0,77150733.95,0.855436325,46.738,23.8114432,3.0
KIR,2018,,0.348575413,13.53319849,3.318,42.8,67.436,63.97,65.807,84.0,80030273.44,0.998790443,45.943,23.99555845,3.2
KIR,2019,,0.368371487,13.75472054,3.29,42.4,67.498,64.025,65.866,94.0,56659671.78,1.121433616,45.165,24.16551399,3.5
KIR,2020,,0.467278957,13.97534671,3.254,41.9,67.129,63.054,65.205,82.0,58046539.31,1.157592416,44.406,24.32144136,3.8
KIR,2021,,0.282064795,14.19515155,3.219,41.3,65.773,62.346,64.148,80.0,72770118.71,1.137224555,43.665,24.46350954,3.8
KIR,2022,,0.236451626,14.41407467,3.182,40.6,67.896,64.435,66.269,85.0,91053092.96,1.103848338,42.942,24.79231002,3.7
KNA,2000,,,,,,72.306,66.39,69.249,,3987540.007,,,,
KNA,2001,,,,,,73.01,66.773,69.767,,10130000.11,,,,
KNA,2002,,,,2.038,18.6,73.507,67.14,70.194,99.0,28100000.38,,67.545,,
KNA,2003,,,,2.004,17.9,73.987,67.504,70.614,98.0,93332.99845,1.169785261,67.688,,
KNA,2004,,0.195867643,,1.964,17.3,74.268,67.824,70.92,98.0,-81666.99857,1.36335969,67.83,,
KNA,2005,,1.180838346,,1.931,16.8,74.428,68.109,71.151,99.0,2608333.111,1.2821244,67.972,,
